,date,source,name,sentiment_compound_score,sentiment_pos_score,sentiment_neu_score,sentiment_neg_score
2226,2019-02-04,politico,klobuchar,-0.5574,0.0,0.841,0.159
2227,2019-02-05,politico,klobuchar,0.12480303030303028,0.045181818181818184,0.941121212121212,0.013696969696969697
2228,2019-02-06,newsmax,klobuchar,0.0,0.0,1.0,0.0
2229,2019-02-07,newsmax,klobuchar,-0.09533333333333333,0.029666666666666664,0.9176666666666667,0.052833333333333336
2230,2019-02-07,politico,klobuchar,0.100475,0.03425,0.96575,0.0
2231,2019-02-08,politico,klobuchar,0.0,0.0,1.0,0.0
2232,2019-02-09,newsmax,klobuchar,0.0,0.0,1.0,0.0
2233,2019-02-09,politico,klobuchar,0.0,0.0,1.0,0.0
2234,2019-02-10,newsmax,klobuchar,0.24172727272727276,0.10872727272727274,0.8774090909090909,0.013863636363636363
2235,2019-02-10,politico,klobuchar,0.12558548387096777,0.06609677419354838,0.8974677419354837,0.03643548387096774
2236,2019-02-11,newsmax,klobuchar,0.0,0.0,1.0,0.0
2237,2019-02-11,politico,klobuchar,0.20385483870967744,0.09229032258064518,0.8922580645161289,0.015419354838709676
2238,2019-02-12,newsmax,klobuchar,0.10606666666666666,0.05366666666666667,0.9463333333333334,0.0
2239,2019-02-12,politico,klobuchar,0.540925,0.12925,0.86775,0.003
2240,2019-02-13,politico,klobuchar,-0.0232,0.01757142857142857,0.9382857142857143,0.04414285714285715
2241,2019-02-14,politico,klobuchar,0.18848888888888887,0.07344444444444445,0.8965555555555554,0.030111111111111113
2242,2019-02-16,newsmax,klobuchar,0.0,0.0,1.0,0.0
2243,2019-02-16,politico,klobuchar,0.0,0.0,1.0,0.0
2244,2019-02-17,newsmax,klobuchar,-0.10376666666666667,0.015777777777777776,0.9264444444444444,0.05788888888888889
2245,2019-02-17,politico,klobuchar,0.765,0.182,0.781,0.036
2246,2019-02-18,politico,klobuchar,0.25069545454545455,0.10609090909090907,0.8517727272727273,0.04204545454545455
2247,2019-02-19,newsmax,klobuchar,0.43685,0.19090000000000001,0.7699,0.039400000000000004
2248,2019-02-19,politico,klobuchar,-0.05103333333333334,0.0,0.9873333333333333,0.012666666666666666
2249,2019-02-20,newsmax,klobuchar,0.0,0.0,1.0,0.0
2250,2019-02-20,politico,klobuchar,0.128,0.176,0.824,0.0
2251,2018-01-02,newsmax,warren,0.14223846153846154,0.043846153846153854,0.9284615384615383,0.02769230769230769
2252,2018-01-03,newsmax,warren,0.0,0.0,1.0,0.0
2253,2018-01-04,newsmax,warren,0.36755,0.1375,0.8625,0.0
2254,2018-01-04,politico,warren,0.4215,0.091,0.909,0.0
2255,2018-01-06,newsmax,warren,0.12582857142857143,0.062285714285714285,0.9174285714285715,0.020285714285714285
2256,2018-01-08,newsmax,warren,0.614,0.155,0.8450000000000001,0.0
2257,2018-01-09,politico,warren,0.2023,0.067,0.933,0.0
2258,2018-01-11,politico,warren,0.836,0.182,0.818,0.0
2259,2018-01-12,politico,warren,0.37335999999999997,0.11920000000000001,0.8122000000000001,0.06860000000000001
2260,2018-01-13,politico,warren,0.05134999999999999,0.0155,0.9845,0.0
2261,2018-01-15,newsmax,warren,0.0,0.0,1.0,0.0
2262,2018-01-15,politico,warren,0.4104,0.06225000000000001,0.9305,0.007250000000000001
2263,2018-01-16,politico,warren,-0.004023076923076935,0.018615384615384617,0.9563846153846154,0.025
2264,2018-01-17,politico,warren,0.3670142857142858,0.07771428571428572,0.9094285714285716,0.012857142857142855
2265,2018-01-18,politico,warren,0.40190000000000003,0.04699999999999999,0.953,0.0
2266,2018-01-21,politico,warren,0.5574,0.044,0.9559999999999998,0.0
2267,2018-01-22,politico,warren,0.7184,0.25,0.75,0.0
2268,2018-01-24,politico,warren,0.7845,0.118,0.8539999999999999,0.028000000000000004
2269,2018-01-25,politico,warren,-0.051466666666666674,0.04133333333333334,0.9120000000000001,0.046
2270,2018-01-29,politico,warren,0.21593333333333334,0.04066666666666666,0.9293333333333332,0.030000000000000006
2271,2018-01-30,politico,warren,0.8863499999999999,0.26749999999999996,0.7324999999999999,0.0
2272,2018-01-31,politico,warren,0.0,0.0,1.0,0.0
2273,2018-02-02,politico,warren,-0.5423,0.126,0.674,0.199
2274,2018-02-05,politico,warren,0.5574,0.124,0.763,0.113
2275,2018-02-08,politico,warren,0.0,0.0,1.0,0.0
2276,2018-02-09,newsmax,warren,0.0,0.0,1.0,0.0
2277,2018-02-12,politico,warren,0.20095,0.039,0.9610000000000001,0.0
2278,2018-02-13,politico,warren,0.8419,0.221,0.732,0.047
2279,2018-02-14,politico,warren,-0.1375444444444444,0.034555555555555555,0.910111111111111,0.05522222222222222
2280,2018-02-15,politico,warren,-0.6771,0.0,0.89,0.11
2281,2018-02-16,politico,warren,-0.5106,0.0,0.972,0.028
2282,2018-02-19,politico,warren,0.0,0.0,1.0,0.0
2283,2018-02-20,politico,warren,0.2658857142857142,0.08385714285714287,0.8001428571428572,0.116
2284,2018-02-21,newsmax,warren,0.1945142857142857,0.07228571428571429,0.8979999999999999,0.029714285714285714
2285,2018-02-23,newsmax,warren,0.0,0.0,1.0,0.0
2286,2018-02-26,newsmax,warren,0.0,0.0,1.0,0.0
2287,2018-02-26,politico,warren,0.38260434782608693,0.11860869565217393,0.8465652173913045,0.034913043478260866
2288,2018-02-27,newsmax,warren,-0.1858,0.04833333333333333,0.8576666666666667,0.09399999999999999
2289,2018-02-27,politico,warren,0.3609428571428572,0.18171428571428574,0.8182857142857143,0.0
2290,2018-03-01,politico,warren,-0.34040000000000004,0.0,0.9093333333333332,0.09066666666666667
2291,2018-03-03,newsmax,warren,0.0,0.0,1.0,0.0
2292,2018-03-05,politico,warren,0.11778333333333334,0.08141666666666668,0.8414166666666665,0.07716666666666666
2293,2018-03-06,newsmax,warren,-0.05839090909090908,0.09054545454545454,0.7945454545454544,0.11490909090909089
2294,2018-03-06,politico,warren,-0.18999999999999997,0.0495,0.8652500000000001,0.0855
2295,2018-03-07,newsmax,warren,-0.09647692307692307,0.04469230769230769,0.8206153846153849,0.13476923076923078
2296,2018-03-07,politico,warren,0.3323909090909092,0.12254545454545453,0.829909090909091,0.04754545454545454
2297,2018-03-08,politico,warren,0.25,0.133,0.867,0.0
2298,2018-03-09,politico,warren,-0.04459142857142854,0.06897142857142857,0.8377428571428571,0.09328571428571428
2299,2018-03-10,politico,warren,-0.013399999999999992,0.02788888888888889,0.9284444444444444,0.043666666666666666
2300,2018-03-11,newsmax,warren,-0.13825333333333328,0.015733333333333332,0.8977999999999999,0.08646666666666668
2301,2018-03-11,politico,warren,0.33490000000000003,0.11528571428571431,0.8485000000000001,0.03614285714285714
2302,2018-03-12,politico,warren,-0.7579,0.0,0.745,0.255
2303,2018-03-13,newsmax,warren,0.0,0.0,1.0,0.0
2304,2018-03-14,newsmax,warren,0.32893333333333336,0.11366666666666665,0.8863333333333333,0.0
2305,2018-03-14,politico,warren,-0.3241103448275862,0.03813793103448275,0.8247931034482758,0.13710344827586204
2306,2018-03-15,newsmax,warren,-0.128,0.124,0.687,0.189
2307,2018-03-15,politico,warren,0.0,0.0,1.0,0.0
2308,2018-03-16,newsmax,warren,0.3182,0.06,0.94,0.0
2309,2018-03-16,politico,warren,-0.0516,0.069,0.857,0.074
2310,2018-03-18,newsmax,warren,0.4019,0.063,0.937,0.0
2311,2018-03-18,politico,warren,0.20928333333333335,0.039666666666666676,0.9603333333333334,0.0
2312,2018-03-19,newsmax,warren,-0.1542857142857143,0.015857142857142858,0.924,0.060142857142857144
2313,2018-03-20,politico,warren,0.8201,0.162,0.763,0.076
2314,2018-03-21,newsmax,warren,0.3151333333333334,0.1615,0.8384999999999999,0.0
2315,2018-03-21,politico,warren,0.3182,0.08,0.871,0.049
2316,2018-03-22,politico,warren,0.4019,0.153,0.847,0.0
2317,2018-03-23,newsmax,warren,0.0,0.0,1.0,0.0
2318,2018-03-23,politico,warren,0.0,0.041,0.902,0.057
2319,2018-03-26,politico,warren,0.6452,0.11349999999999999,0.8314999999999999,0.055
2320,2018-03-28,newsmax,warren,0.4019,0.351,0.649,0.0
2321,2018-03-29,newsmax,warren,0.0,0.0,1.0,0.0
2322,2018-03-29,politico,warren,0.0,0.0,1.0,0.0
2323,2018-04-01,newsmax,warren,-0.13337000000000002,0.056499999999999995,0.83585,0.10765
2324,2018-04-02,politico,warren,-0.09147777777777774,0.04655555555555556,0.8444444444444446,0.10877777777777778
2325,2018-04-03,newsmax,warren,0.0,0.0,1.0,0.0
2326,2018-04-04,politico,warren,0.7783,0.142,0.858,0.0
2327,2018-04-05,politico,warren,0.09117142857142858,0.03928571428571429,0.9475714285714286,0.013142857142857142
2328,2018-04-06,newsmax,warren,0.09562222222222222,0.02511111111111111,0.974888888888889,0.0
2329,2018-04-08,newsmax,warren,0.18391666666666664,0.0615,0.9385,0.0
2330,2018-04-11,newsmax,warren,0.46984999999999993,0.1505,0.7653333333333333,0.084
2331,2018-04-11,politico,warren,-0.148,0.0,0.9944999999999999,0.0055
2332,2018-04-12,politico,warren,-0.2063153846153846,0.04,0.8474615384615386,0.11253846153846153
2333,2018-04-13,politico,warren,0.27435454545454546,0.06381818181818183,0.9225454545454547,0.013818181818181818
2334,2018-04-16,politico,warren,0.7251,0.074,0.891,0.034
2335,2018-04-18,newsmax,warren,-0.2023,0.055,0.842,0.103
2336,2018-04-18,politico,warren,-0.33146666666666663,0.026,0.8346666666666667,0.13933333333333334
2337,2018-04-19,newsmax,warren,-0.24258571428571427,0.046285714285714284,0.8205714285714286,0.13342857142857142
2338,2018-04-20,politico,warren,0.4767,0.093,0.907,0.0
2339,2018-04-21,newsmax,warren,-0.4767,0.0,0.912,0.088
2340,2018-04-22,politico,warren,-0.2787,0.0,0.9295,0.0705
2341,2018-04-23,newsmax,warren,-0.1422363636363636,0.08509090909090909,0.7850909090909091,0.13
2342,2018-04-24,newsmax,warren,0.4019,0.231,0.769,0.0
2343,2018-04-29,politico,warren,0.07068571428571428,0.032857142857142856,0.9434285714285714,0.023714285714285716
2344,2018-04-30,politico,warren,0.042100000000000005,0.07726666666666666,0.8637333333333334,0.05920000000000001
2345,2018-05-02,newsmax,warren,0.1400875,0.06225,0.92025,0.0175
2346,2018-05-04,newsmax,warren,0.0,0.0,1.0,0.0
2347,2018-05-05,politico,warren,0.0,0.0,1.0,0.0
2348,2018-05-08,newsmax,warren,0.25603333333333333,0.11016666666666668,0.8898333333333334,0.0
2349,2018-05-08,politico,warren,0.14186666666666667,0.09900000000000002,0.8109999999999999,0.09000000000000001
2350,2018-05-09,newsmax,warren,0.1609,0.04575,0.9400000000000001,0.014
2351,2018-05-14,newsmax,warren,0.0,0.0,1.0,0.0
2352,2018-05-14,politico,warren,0.0,0.0,1.0,0.0
2353,2018-05-15,politico,warren,0.47679999999999995,0.11533333333333333,0.8276666666666667,0.057
2354,2018-05-16,newsmax,warren,-0.2263,0.099,0.751,0.15
2355,2018-05-16,politico,warren,-0.4428,0.0125,0.9265,0.061
2356,2018-05-18,newsmax,warren,-0.38430000000000003,0.0,0.801625,0.198375
2357,2018-05-22,politico,warren,0.0,0.0,1.0,0.0
2358,2018-05-23,politico,warren,0.058499999999999996,0.04257142857142857,0.9167142857142858,0.041
2359,2018-05-26,politico,warren,0.0,0.0,1.0,0.0
2360,2018-05-28,newsmax,warren,0.2732,0.087,0.913,0.0
2361,2018-05-29,newsmax,warren,0.11197142857142858,0.02985714285714286,0.9537142857142857,0.016285714285714285
2362,2018-05-29,politico,warren,-0.34937500000000005,0.042125,0.82575,0.132125
2363,2018-06-01,newsmax,warren,0.28914999999999996,0.1231875,0.8351249999999999,0.0415
2364,2018-06-03,politico,warren,0.9302,0.094,0.875,0.031
2365,2018-06-04,politico,warren,-0.16852499999999998,0.06825,0.845,0.08650000000000001
2366,2018-06-06,newsmax,warren,-0.18815000000000004,0.0673,0.7635,0.16920000000000002
2367,2018-06-06,politico,warren,-0.6369,0.0,0.755,0.245
2368,2018-06-07,newsmax,warren,0.245625,0.1105,0.849875,0.039375
2369,2018-06-08,newsmax,warren,-0.296,0.0,0.905,0.095
2370,2018-06-08,politico,warren,-0.03646666666666667,0.0065,0.9608333333333334,0.03266666666666667
2371,2018-06-09,newsmax,warren,0.0,0.0,1.0,0.0
2372,2018-06-10,newsmax,warren,0.11687499999999999,0.09125,0.8895,0.0195
2373,2018-06-10,politico,warren,0.0,0.0,1.0,0.0
2374,2018-06-11,newsmax,warren,0.0,0.0,1.0,0.0
2375,2018-06-11,politico,warren,-0.11502499999999999,0.01075,0.9565,0.03275
2376,2018-06-12,politico,warren,-0.017100000000000004,0.049428571428571426,0.9232142857142858,0.027357142857142858
2377,2018-06-13,newsmax,warren,0.0,0.0,1.0,0.0
2378,2018-06-13,politico,warren,0.3612,0.087,0.87,0.043
2379,2018-06-14,politico,warren,0.0,0.0,1.0,0.0
2380,2018-06-16,newsmax,warren,-0.3583,0.10850000000000001,0.7150000000000001,0.1765
2381,2018-06-16,politico,warren,0.9817,0.142,0.839,0.019
2382,2018-06-18,politico,warren,-0.8481,0.068,0.824,0.108
2383,2018-06-19,politico,warren,0.04605555555555557,0.05388888888888889,0.8921111111111111,0.05411111111111111
2384,2018-06-20,newsmax,warren,0.0,0.0,1.0,0.0
2385,2018-06-21,newsmax,warren,0.0,0.0,1.0,0.0
2386,2018-06-21,politico,warren,0.7506,0.141,0.859,0.0
2387,2018-06-22,newsmax,warren,0.1507125,0.0365,0.9635,0.0
2388,2018-06-23,newsmax,warren,-0.4767,0.0,0.744,0.256
2389,2018-06-23,politico,warren,0.0,0.0,1.0,0.0
2390,2018-06-24,newsmax,warren,0.5512571428571429,0.13985714285714285,0.8507142857142856,0.009428571428571429
2391,2018-06-24,politico,warren,0.09088260869565218,0.04713043478260869,0.9081304347826087,0.044652173913043484
2392,2018-06-25,newsmax,warren,0.31709999999999994,0.17475,0.7807499999999999,0.0445
2393,2018-06-26,newsmax,warren,-0.32165,0.07375,0.77675,0.14925
2394,2018-06-26,politico,warren,0.09382666666666667,0.051866666666666665,0.9132,0.0352
2395,2018-06-27,newsmax,warren,0.5568666666666667,0.2333333333333333,0.7273333333333333,0.03933333333333333
2396,2018-06-27,politico,warren,0.019129999999999998,0.042499999999999996,0.9247,0.032799999999999996
2397,2018-06-28,politico,warren,0.5719,0.083,0.866,0.051
2398,2018-06-30,politico,warren,0.11035,0.10200000000000001,0.861,0.037
2399,2018-07-01,politico,warren,0.37333333333333335,0.0765,0.8516666666666666,0.07183333333333333
2400,2018-07-02,politico,warren,0.056587499999999985,0.071625,0.8843749999999999,0.043875000000000004
2401,2018-07-03,newsmax,warren,-0.5654333333333333,0.009,0.8796666666666667,0.11133333333333333
2402,2018-07-03,politico,warren,0.0,0.0,1.0,0.0
2403,2018-07-04,newsmax,warren,-0.75145,0.1175,0.5665,0.316
2404,2018-07-05,newsmax,warren,0.2446,0.107,0.893,0.0
2405,2018-07-05,politico,warren,0.40253333333333324,0.114,0.8626666666666667,0.023333333333333334
2406,2018-07-06,newsmax,warren,0.1531,0.094,0.906,0.0
2407,2018-07-07,politico,warren,0.0,0.0,1.0,0.0
2408,2018-07-09,newsmax,warren,0.0,0.0,1.0,0.0
2409,2018-07-09,politico,warren,0.6249,0.127,0.873,0.0
2410,2018-07-10,newsmax,warren,0.034699999999999995,0.0516,0.8812,0.06720000000000001
2411,2018-07-13,newsmax,warren,0.0,0.0,1.0,0.0
2412,2018-07-15,newsmax,warren,0.6359333333333334,0.17199999999999996,0.828,0.0
2413,2018-07-15,politico,warren,0.23047499999999999,0.11249999999999999,0.817,0.07075000000000001
2414,2018-07-16,newsmax,warren,-0.1531,0.038,0.929,0.032
2415,2018-07-16,politico,warren,0.1779,0.055,0.904,0.041
2416,2018-07-17,newsmax,warren,0.0,0.0,1.0,0.0
2417,2018-07-17,politico,warren,-0.4073428571428571,0.002857142857142857,0.9045714285714287,0.09257142857142857
2418,2018-07-19,newsmax,warren,-0.10606666666666666,0.0,0.9556666666666667,0.044333333333333336
2419,2018-07-19,politico,warren,-0.21663333333333332,0.03933333333333333,0.8849999999999999,0.07566666666666666
2420,2018-07-20,politico,warren,-0.1838,0.113,0.758,0.129
2421,2018-07-21,newsmax,warren,0.0,0.0,1.0,0.0
2422,2018-07-23,newsmax,warren,0.2679333333333333,0.043333333333333335,0.9566666666666667,0.0
2423,2018-07-23,politico,warren,0.15466249999999998,0.058,0.8913750000000001,0.050625
2424,2018-07-24,politico,warren,0.7639,0.118,0.8654999999999999,0.0165
2425,2018-07-27,newsmax,warren,0.0,0.0,1.0,0.0
2426,2018-08-01,newsmax,warren,0.11717999999999999,0.028399999999999998,0.9715999999999999,0.0
2427,2018-08-01,politico,warren,0.0,0.0,1.0,0.0
2428,2018-08-02,newsmax,warren,0.128,0.042,0.958,0.0
2429,2018-08-03,politico,warren,0.15203333333333327,0.06333333333333332,0.8646666666666668,0.07233333333333333
2430,2018-08-04,politico,warren,-0.06331428571428573,0.1172857142857143,0.7532857142857142,0.12942857142857142
2431,2018-08-05,politico,warren,0.09491428571428571,0.08171428571428573,0.8491428571428571,0.06885714285714285
2432,2018-08-07,newsmax,warren,0.17556666666666665,0.04833333333333333,0.9516666666666667,0.0
2433,2018-08-07,politico,warren,0.4599,0.117,0.814,0.07
2434,2018-08-10,newsmax,warren,-0.2526333333333333,0.0,0.8603333333333333,0.13966666666666666
2435,2018-08-13,newsmax,warren,0.0772,0.08,0.847,0.073
2436,2018-08-14,politico,warren,0.15820000000000004,0.0425,0.9055,0.052
2437,2018-08-15,newsmax,warren,-0.4767,0.0,0.693,0.307
2438,2018-08-15,politico,warren,0.9763,0.218,0.782,0.0
2439,2018-08-16,politico,warren,-0.2997,0.0,0.944,0.056
2440,2018-08-17,newsmax,warren,0.21955,0.146,0.769,0.08499999999999999
2441,2018-08-20,politico,warren,0.7783,0.107,0.864,0.03
2442,2018-08-21,politico,warren,0.005361904761904764,0.06257142857142857,0.8753333333333335,0.06195238095238096
2443,2018-08-22,newsmax,warren,-0.04312727272727273,0.08145454545454545,0.8513636363636364,0.06718181818181819
2444,2018-08-22,politico,warren,-0.11299999999999999,0.02311111111111111,0.9106666666666666,0.06599999999999999
2445,2018-08-23,newsmax,warren,0.0,0.0,1.0,0.0
2446,2018-08-24,newsmax,warren,-0.20095,0.0,0.935,0.065
2447,2018-08-27,newsmax,warren,-0.09129999999999999,0.015,0.9536666666666668,0.03133333333333333
2448,2018-08-28,newsmax,warren,0.06365000000000001,0.0965,0.8214999999999999,0.0825
2449,2018-08-28,politico,warren,-0.40020000000000006,0.12266666666666666,0.6960000000000001,0.18133333333333332
2450,2018-08-30,politico,warren,0.0,0.0,1.0,0.0
2451,2018-08-31,politico,warren,0.8555,0.203,0.797,0.0
2452,2018-09-01,newsmax,warren,0.0,0.0,1.0,0.0
2453,2018-09-03,politico,warren,0.4019,0.066,0.934,0.0
2454,2018-09-04,politico,warren,-0.3089,0.0,0.911,0.089
2455,2018-09-05,newsmax,warren,0.0,0.0,1.0,0.0
2456,2018-09-05,politico,warren,0.34892105263157897,0.06742105263157894,0.9210000000000002,0.011578947368421053
2457,2018-09-06,newsmax,warren,0.09366666666666666,0.021555555555555557,0.9784444444444446,0.0
2458,2018-09-06,politico,warren,0.0919,0.057999999999999996,0.8823333333333333,0.059666666666666666
2459,2018-09-11,politico,warren,0.0,0.0,1.0,0.0
2460,2018-09-12,newsmax,warren,-0.10206666666666668,0.0,0.9586666666666667,0.04133333333333333
2461,2018-09-12,politico,warren,0.7218,0.196,0.7895000000000001,0.0145
2462,2018-09-13,newsmax,warren,-0.2684,0.05114285714285714,0.8088571428571428,0.13999999999999999
2463,2018-09-14,newsmax,warren,0.04497777777777777,0.06488888888888888,0.8968888888888888,0.038
2464,2018-09-17,politico,warren,0.101,0.093,0.821,0.086
2465,2018-09-18,newsmax,warren,-0.03423333333333333,0.0,0.98,0.02
2466,2018-09-18,politico,warren,0.06738,0.06520000000000001,0.9048,0.03
2467,2018-09-19,politico,warren,-0.10333333333333336,0.02711111111111111,0.9164444444444446,0.05644444444444444
2468,2018-09-21,politico,warren,0.0,0.0,1.0,0.0
2469,2018-09-23,politico,warren,-0.7096,0.0,0.742,0.258
2470,2018-09-24,politico,warren,0.0,0.0,1.0,0.0
2471,2018-09-26,politico,warren,0.7009,0.22633333333333336,0.7736666666666667,0.0
2472,2018-09-28,politico,warren,0.0,0.0,1.0,0.0
2473,2018-09-29,politico,warren,-0.024269999999999993,0.0106,0.9493,0.0401
2474,2018-10-01,politico,warren,0.3182,0.315,0.685,0.0
2475,2018-10-02,newsmax,warren,0.0,0.0,1.0,0.0
2476,2018-10-02,politico,warren,0.041962499999999986,0.06875,0.8785000000000001,0.052875000000000005
2477,2018-10-03,politico,warren,0.21075,0.0225,0.9775,0.0
2478,2018-10-05,politico,warren,0.0,0.0,1.0,0.0
2479,2018-10-08,newsmax,warren,0.0,0.0,1.0,0.0
2480,2018-10-08,politico,warren,0.6369,0.073,0.927,0.0
2481,2018-10-09,newsmax,warren,0.0387,0.019,0.981,0.0
2482,2018-10-09,politico,warren,0.3182,0.109,0.823,0.068
2483,2018-10-11,newsmax,warren,0.0,0.0,1.0,0.0
2484,2018-10-11,politico,warren,-0.10928,0.0,0.9652000000000001,0.0348
2485,2018-10-12,newsmax,warren,-0.5088769230769231,0.006538461538461538,0.8332307692307691,0.16023076923076923
2486,2018-10-14,newsmax,warren,0.20095,0.054,0.946,0.0
2487,2018-10-14,politico,warren,0.765,0.101,0.899,0.0
2488,2018-10-15,newsmax,warren,0.11611999999999999,0.052044444444444435,0.9190222222222223,0.028933333333333335
2489,2018-10-15,politico,warren,0.15446458333333332,0.0771875,0.8725208333333335,0.05035416666666667
2490,2018-10-16,newsmax,warren,-0.06494444444444446,0.03322222222222223,0.9061944444444445,0.060583333333333336
2491,2018-10-16,politico,warren,-0.13110547945205472,0.0409041095890411,0.887712328767123,0.07135616438356165
2492,2018-10-17,newsmax,warren,-0.24163333333333334,0.0,0.9153333333333333,0.08466666666666667
2493,2018-10-18,politico,warren,0.14248,0.14,0.8299999999999998,0.03
2494,2018-10-19,newsmax,warren,0.056277777777777774,0.050555555555555555,0.9223333333333336,0.02711111111111111
2495,2018-10-19,politico,warren,0.25,0.167,0.833,0.0
2496,2018-10-22,politico,warren,0.0,0.0,1.0,0.0
2497,2018-10-23,politico,warren,0.0,0.0,1.0,0.0
2498,2018-10-24,newsmax,warren,-0.11886666666666666,0.0,0.9553333333333334,0.04466666666666667
2499,2018-10-24,politico,warren,0.25363181818181824,0.10086363636363638,0.8614090909090909,0.03772727272727273
2500,2018-10-27,politico,warren,-0.032875,0.0465,0.908,0.0455
2501,2018-10-28,newsmax,warren,-0.8658,0.0,0.703,0.297
2502,2018-10-29,newsmax,warren,0.001400000000000003,0.081,0.842,0.077
2503,2018-10-30,politico,warren,0.44294999999999995,0.06116666666666667,0.9238333333333334,0.015000000000000001
2504,2018-11-01,politico,warren,-0.322,0.0215,0.905,0.0735
2505,2018-11-02,politico,warren,0.517775,0.129,0.843,0.027999999999999997
2506,2018-11-04,politico,warren,0.5455749999999999,0.1125,0.85775,0.02975
2507,2018-11-05,politico,warren,0.0,0.0,1.0,0.0
2508,2018-11-06,politico,warren,0.08794999999999999,0.05775,0.92225,0.02
2509,2018-11-07,newsmax,warren,0.0,0.0,1.0,0.0
2510,2018-11-07,politico,warren,0.2989,0.077625,0.919875,0.0025
2511,2018-11-08,politico,warren,0.2344333333333333,0.10033333333333333,0.8511666666666667,0.04850000000000001
2512,2018-11-10,politico,warren,0.7958,0.115,0.829,0.056
2513,2018-11-11,newsmax,warren,0.0,0.0,1.0,0.0
2514,2018-11-11,politico,warren,0.4939,0.173,0.732,0.095
2515,2018-11-12,politico,warren,0.34028,0.0668,0.9116,0.022
2516,2018-11-13,newsmax,warren,0.0,0.0,1.0,0.0
2517,2018-11-13,politico,warren,0.34040000000000004,0.066,0.934,0.0
2518,2018-11-14,politico,warren,0.23026666666666665,0.057666666666666665,0.9423333333333334,0.0
2519,2018-11-15,newsmax,warren,0.0,0.0,1.0,0.0
2520,2018-11-15,politico,warren,0.09578571428571428,0.01942857142857143,0.9805714285714285,0.0
2521,2018-11-16,newsmax,warren,0.3776375,0.149,0.851,0.0
2522,2018-11-19,newsmax,warren,0.2894,0.08224999999999999,0.9005000000000001,0.01725
2523,2018-11-19,politico,warren,0.34331249999999996,0.080125,0.8908750000000001,0.028999999999999998
2524,2018-11-25,newsmax,warren,0.56465,0.2705,0.7295,0.0
2525,2018-11-26,politico,warren,0.6670499999999999,0.1485,0.8305,0.0215
2526,2018-11-29,politico,warren,0.13256296296296297,0.0867037037037037,0.8498148148148147,0.0635
2527,2018-11-30,newsmax,warren,0.4939,0.076,0.924,0.0
2528,2018-11-30,politico,warren,-0.14223333333333335,0.109,0.8276666666666667,0.06333333333333334
2529,2018-12-02,newsmax,warren,0.0,0.0,1.0,0.0
2530,2018-12-02,politico,warren,0.4019,0.105,0.895,0.0
2531,2018-12-03,newsmax,warren,0.0,0.0,1.0,0.0
2532,2018-12-03,politico,warren,0.45542499999999997,0.068,0.9119999999999999,0.02
2533,2018-12-04,politico,warren,-0.003200000000000001,0.019818181818181818,0.9531818181818181,0.027
2534,2018-12-06,newsmax,warren,0.1474333333333333,0.049222222222222216,0.9205555555555556,0.03022222222222222
2535,2018-12-06,politico,warren,0.1779,0.067,0.887,0.046
2536,2018-12-07,newsmax,warren,0.0,0.0,1.0,0.0
2537,2018-12-09,politico,warren,0.0,0.0,1.0,0.0
2538,2018-12-10,newsmax,warren,0.24003333333333332,0.03566666666666667,0.9570000000000002,0.007333333333333333
2539,2018-12-10,politico,warren,0.1892894736842105,0.0506578947368421,0.9242894736842104,0.025026315789473685
2540,2018-12-11,newsmax,warren,0.0,0.0,1.0,0.0
2541,2018-12-12,politico,warren,0.125,0.0295,0.9704999999999999,0.0
2542,2018-12-13,newsmax,warren,0.18447272727272726,0.08509090909090909,0.8889090909090908,0.026
2543,2018-12-13,politico,warren,-0.6808,0.077,0.803,0.12
2544,2018-12-14,newsmax,warren,-0.1531,0.0,0.935,0.065
2545,2018-12-14,politico,warren,0.0,0.0,1.0,0.0
2546,2018-12-15,politico,warren,-0.17556666666666665,0.0,0.9483333333333333,0.051666666666666666
2547,2018-12-17,newsmax,warren,0.0,0.0,1.0,0.0
2548,2018-12-17,politico,warren,0.16820000000000002,0.04336,0.9384800000000001,0.018160000000000003
2549,2018-12-18,newsmax,warren,-0.10206666666666668,0.0,0.968,0.032
2550,2018-12-18,politico,warren,0.15037499999999998,0.058,0.909375,0.032624999999999994
2551,2018-12-19,newsmax,warren,0.0,0.0,1.0,0.0
2552,2018-12-19,politico,warren,0.128,0.023,0.977,0.0
2553,2018-12-26,newsmax,warren,0.0,0.0,1.0,0.0
2554,2018-12-29,newsmax,warren,0.0,0.0,1.0,0.0
2555,2018-12-31,newsmax,warren,0.09665666666666667,0.09913333333333332,0.8452000000000001,0.055666666666666656
2556,2018-12-31,politico,warren,0.09298974358974363,0.06152564102564103,0.9096923076923074,0.0288076923076923
2557,2019-01-01,newsmax,warren,-0.039127272727272726,0.05072727272727273,0.8887272727272727,0.06054545454545455
2558,2019-01-01,politico,warren,0.1004157894736842,0.087,0.8667368421052631,0.04626315789473684
2559,2019-01-02,newsmax,warren,0.0,0.0,1.0,0.0
2560,2019-01-02,politico,warren,0.18384374999999997,0.07575,0.9084999999999999,0.01575
2561,2019-01-03,newsmax,warren,0.13425666666666672,0.05266666666666667,0.9306000000000001,0.016733333333333333
2562,2019-01-03,politico,warren,0.14698750000000002,0.07020833333333333,0.8946666666666667,0.03516666666666667
2563,2019-01-04,politico,warren,-0.11315,0.025,0.9325,0.0425
